endTime,artistName,trackName,msPlayed
2024-02-14 21:06,Diljit Dosanjh,Love Ya,39517
2024-02-14 21:06,Javed-Mohsin,Zihaal e Miskin,760
2024-02-14 21:06,Rajat Nagpal,Hum Toh Deewane,910
2024-02-14 21:10,Javed-Mohsin,Zihaal e Miskin,243953
2024-02-14 21:13,B Praak,Kya Loge Tum,1070
2024-02-14 21:13,Darshan Raval,Saajan Ve,171473
2024-02-14 21:13,King,Tu Jaana Na Piya,930
2024-02-14 21:13,Vilen,Kyun Dhunde,1130
2024-02-14 21:13,Tony Kakkar,Zindagi Bata De,15546
2024-02-14 21:16,Diljit Dosanjh,Hass Hass,13770
2024-02-14 21:16,Lil Nas X,J CHRIST,2620
2024-02-14 21:16,King,High Hukku (feat. Nikhita Gandhi),960
2024-02-14 21:16,Stebin Ben,Dil Kya Kare,1020
2024-02-14 21:16,Saaj Bhatt,Halki Si Barsaat,3350
2024-02-14 21:16,Karan Aujla,Softly,155161
2024-02-14 21:16,Shubh,King Shit,17580
2024-02-14 21:16,Beyoncé,16 CARRIAGES,2050
2024-02-14 21:16,RIKA,Long Shot,910
2024-02-14 21:16,Badshah,Gone Girl,1180
2024-02-14 21:21,Panjabi MC,Dhol Jageero Da,1070
2024-02-14 21:21,Hans Raj Hans,Nachi Jo Sade Naal,560
2024-02-14 21:21,Kamal Heer,Nachne Nu Kare Mera Ji,980
2024-02-14 21:21,Kamal Heer,Kanthay Vala,860
2024-02-14 21:21,Kamal Heer,Kihnu Yaad Kar Kar Hasdi,940
2024-02-14 21:21,Surjit Bindrakhia,Dupatta Tera Sat Rang Da,2996
2024-02-14 21:21,Jassi,Dil Le Gayee,1290
2024-02-14 21:21,Surjit Bindrakhia,Tera Yaar Bolda,275983
2024-02-14 21:25,Panjabi MC,Dhol Jageero Da,264720
2024-02-14 21:25,Hans Raj Hans,Nachi Jo Sade Naal,14501
2024-02-14 21:30,Chirag Pehchan,Rail Gaddi,303920
2024-02-14 21:35,Panjabi MC,Moorni,1220
2024-02-14 21:35,A.S. Kang,Aish Karo,810
2024-02-14 21:35,Malkit Singh,Gureh Nalon Ishq,266962
2024-02-14 21:35,Dr Zeus,Kangna,570
2024-02-14 21:35,Panjabi MC,Mundian To Bach Ke,4657
2024-02-14 21:40,A.S. Kang,Aish Karo,304280
2024-02-14 21:43,Dr Zeus,Kangna,210680
2024-02-14 21:49,Sukhbir,OH HO HO HO (Original Song),367818
2024-02-14 21:53,Sukhbir,Gal Ban Gayee,263511
2024-02-14 21:58,Daler Mehndi,Bolo Ta Ra Ra,313026
2024-02-14 22:03,Diljit Dosanjh,Alrhaan Kuaariaan,299363
2024-02-14 22:04,Surjit Bindrakhia,Jatt Di Pasand,45701
2024-02-14 22:08,Surjit Bindrakhia,Mukhda Dekh Ke,1090
2024-02-14 22:08,DNA,Das Ja 2,13361
2024-02-14 22:08,Lehmber Hussainpuri,Mera Mahi Tu Pateya,274200
2024-02-14 22:09,Panjabi MC,Dhol Jageero Da,1270
2024-02-14 22:09,Gippy Grewal,Phulkari,1750
2024-02-14 22:09,Specialist,Dhaaru Pee Ke,1010
2024-02-14 22:09,Malkit Singh,Mama Bada Great,1090
2024-02-14 22:09,Malkit Singh,Jago Aayia,1430
2024-02-14 22:09,Baljit Malwa,Chabbi,4110
2024-02-14 22:09,Lehmber Hussainpuri,Dus Ja Melne,1480
2024-02-14 22:09,Bhupinder Gill,Battua,3120
2024-02-14 22:09,Panjabi MC,Main Hogaya Sharabbi,770
2024-02-14 22:15,Sadhana Sargam,Saat Samundar Paar Happy,397200
2024-02-14 22:16,Daler Mehndi,Tunak Tunak Tun,930
2024-02-14 22:16,Bally Sagoo,Gur Nalon Ishq Mitha,29371
2024-02-14 22:16,Surjit Bindrakhia,Tera Yaar Bolda,780
2024-02-14 22:20,Daler Mehndi,Ho Jayegi Balle Balle,286862
2024-02-14 22:20,Daler Mehndi,Bolo Ta Ra Ra,6408
2024-02-14 22:21,Dr Zeus,Kangna,1200
2024-02-14 23:04,Daler Mehndi,Bolo Ta Ra Ra,3760
2024-02-15 05:21,Kanye West,STARS,13380
2024-02-15 05:22,Kanye West,HOODRAT,2360
2024-02-15 05:22,Kanye West,PAID,16750
2024-02-15 05:22,Kanye West,TALKING,25320
2024-02-15 05:22,Kanye West,BACK TO ME,4120
2024-02-15 05:22,Kanye West,KEYS TO MY LIFE,4660
2024-02-15 05:23,Kanye West,FUK SUMN,14410
2024-02-15 05:23,Kanye West,PAPERWORK,5200
2024-02-15 05:23,Kanye West,DO IT,6760
2024-02-15 05:23,Kanye West,BURN,8960
2024-02-15 05:25,Kanye West,VULTURES,141740
2024-02-15 05:26,Kanye West,CARNIVAL,5570
2024-02-15 05:26,Kanye West,BEG FORGIVENESS,9960
2024-02-15 05:26,Giggs,BABY,1020
2024-02-15 05:26,Joey Bada$$,World Domination,1450
2024-02-15 05:26,Flipp Dinero,Leave Me Alone,2800
2024-02-15 05:26,Kanye West,KING,27600
2024-02-15 05:26,Kanye West,PROBLEMATIC,8970
2024-02-15 05:27,Loyle Carner,Nobody Knows (Ladas Road),1670
2024-02-15 05:27,Wizkid,Essence (feat. Tems),1440
2024-02-15 05:27,Glass Animals,Tokyo Drifting (with Denzel Curry),6130
2024-02-15 05:27,Mobb Deep,"Shook Ones, Pt. II",3220
2024-02-15 05:27,Noname,Diddy Bop,1320
2024-02-15 05:27,Loski,Obsessed,4210
2024-02-15 05:27,Travis Scott,90210 (feat. Kacy Hill),5630
2024-02-15 05:27,M.O.P.,"Ante Up (feat. Busta Rhymes, Teflon & Remi Martin) - Remix",6170
2024-02-15 05:27,Meekz,Fresh Out The Bank (feat. Dave),850
2024-02-15 05:27,Stormzy,Wiley Flow,8360
2024-02-15 05:31,NSG,OT Bop,970
2024-02-15 05:31,OFB,OT Boppin,1420
2024-02-15 05:31,Rich The Kid,New Freezer (feat. Kendrick Lamar),1100
2024-02-15 05:31,Dominic Fike,Phone Numbers,1570
2024-02-15 05:31,NSG,Options,4650
2024-02-15 05:31,Cadet,Advice,1170
2024-02-15 05:31,Cadet,Advice,2580
2024-02-15 05:31,ZieZie,French Kisses (feat. Aitch),1080
2024-02-15 05:31,ZieZie,French Kisses (feat. Aitch),2890
2024-02-15 05:31,24kGoldn,VALENTINO,1900
2024-02-15 05:31,Dave,Location (feat. Burna Boy),1270
2024-02-15 05:31,J Star,Toast - Remix,820
2024-02-15 05:31,Roddy Ricch,The Box,1200
2024-02-15 05:31,Nines,NIC (feat. Tiggs Da Author),1730
2024-02-15 05:31,Hardy Caprio,Best Life,2950
2024-02-15 05:31,Lil Mosey,Blueberry Faygo,1220
2024-02-15 05:31,Da Beatfreakz,"Motorola (feat. Swarmz, Deno & Dappy)",4350
2024-02-15 05:31,6ix9ine,KIKA (feat. Tory Lanez),3950
2024-02-15 05:31,J Hus,Must Be,410
2024-02-15 05:31,Ski Mask The Slump God,Foot Fungus,1230
2024-02-15 05:31,NLE Choppa,Camelot,1430
2024-02-15 05:31,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),1370
2024-02-15 05:31,Rema,Calm Down (with Selena Gomez),208090
2024-02-15 05:32,KYLE,iSpy (feat. Lil Yachty),4070
2024-02-15 05:32,24kGoldn,VALENTINO,1310
2024-02-15 05:32,NLE Choppa,Camelot,57290
2024-02-15 05:33,Dr. Dre,Still D.R.E.,1180
2024-02-15 05:33,Dave,Sprinter,970
2024-02-15 05:33,Flo Milli,Never Lose Me,2080
2024-02-15 05:33,Yeat,Out thë way,2790
2024-02-15 05:33,Latto,Sunday Service,2000
2024-02-15 05:33,Roddy Ricch,The Box,1040
2024-02-15 05:33,Afro B,Drogba (Joanna),3730
2024-02-15 05:33,D-Block Europe,Eagle,1710
2024-02-15 05:33,Don Toliver,BANDIT,1950
2024-02-15 05:33,Nines,CR,3790
2024-02-15 05:33,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),760
2024-02-15 05:33,Skepta,Gas Me Up (Diligent),1620
2024-02-15 05:33,21 Savage,redrum,1530
2024-02-15 05:33,50 Cent,Just A Lil Bit,4420
2024-02-15 05:33,Nafe Smallz,BE A HOE (LUTON TING) [feat. Lancey Foux],840
2024-02-15 05:33,Nines,Favela (feat. J Styles),1050
2024-02-15 05:33,Travis Scott,goosebumps,1330
2024-02-15 05:33,Ice Spice,Think U The Shit (Fart),2170
2024-02-15 05:34,Steve Lacy,Dark Red,1070
2024-02-15 05:34,BENEE,Supalonely,1030
2024-02-15 05:34,Central Cee,Doja,48910
2024-02-15 05:34,Men I Trust,Show Me How,4950
2024-02-15 05:34,Dominic Fike,3 Nights,1150
2024-02-15 05:34,WILLOW,Wait a Minute!,2600
2024-02-15 05:34,JAWNY,Honeypie,19440
2024-02-15 05:34,Clairo,Sofia,1290
2024-02-15 05:35,Bakar,Hell N Back (feat. Summer Walker),1370
2024-02-15 05:35,Aqyila,Bloom,980
2024-02-15 05:35,Dayglow,Can I Call You Tonight?,2670
2024-02-15 05:35,Declan McKenna,Mulholland's Dinner and Wine,1330
2024-02-15 05:35,Juliet Ivy,we're all eating each other,2080
2024-02-15 05:35,flowerovlove,a girl like me,8000
2024-02-15 05:35,Prateek Kuhad,Kasoor,1290
2024-02-15 05:35,Arctic Monkeys,Why'd You Only Call Me When You're High?,6380
2024-02-15 05:35,CHVRCHES,Over,350
2024-02-15 05:35,Bakar,Hell N Back,1860
2024-02-15 05:35,Florence + The Machine,Dog Days Are Over,4130
2024-02-15 05:35,M83,Midnight City,5680
2024-02-15 05:36,The Lumineers,Ho Hey,2040
2024-02-15 05:36,The Killers,Somebody Told Me,1060
2024-02-15 05:36,Blur,Song 2 - 2012 Remaster,980
2024-02-15 05:36,Twenty One Pilots,Stressed Out,54150
2024-02-15 05:36,Of Monsters and Men,Little Talks,10220
2024-02-15 05:40,The White Stripes,Seven Nation Army,232106
2024-02-15 05:44,Bag Raiders,Shooting Stars,235813
2024-02-15 05:48,M83,Midnight City,243960
2024-02-15 05:49,Florence + The Machine,Dog Days Are Over,50324
2024-02-15 05:52,Gorillaz,Feel Good Inc.,222640
2024-02-15 05:56,Gotye,Somebody That I Used To Know,244884
2024-02-15 06:00,The Neighbourhood,Sweater Weather,240400
2024-02-15 06:47,Kings of Leon,Sex on Fire,116201
2024-02-15 06:47,Arctic Monkeys,Do I Wanna Know?,980
2024-02-15 06:47,Muse,Supermassive Black Hole,600
2024-02-15 06:47,Empire Of The Sun,Alive,3450
2024-02-15 06:47,The Local Train,Aaoge Tum Kabhi,1690
2024-02-15 06:47,Portugal. The Man,Feel It Still,940
2024-02-15 06:47,Bastille,Pompeii,990
2024-02-15 06:47,Imagine Dragons,Natural,1150
2024-02-15 06:50,Portugal. The Man,Feel It Still,163253
2024-02-15 06:53,Muse,Supermassive Black Hole,212439
2024-02-15 06:55,The Lumineers,Ophelia,160097
2024-02-15 06:59,Foster The People,Pumped Up Kicks,239600
2024-02-15 07:00,Declan McKenna,Brazil,1440
2024-02-15 07:00,Coldplay,Clocks,1040
2024-02-15 07:00,Cafuné,Tek It,1300
2024-02-15 07:00,The Neighbourhood,Reflections,2690
2024-02-15 07:00,The Neighbourhood,Sweater Weather,920
2024-02-15 07:00,Lykke Li,I Follow Rivers,920
2024-02-15 07:00,Foals,My Number,45666
2024-02-15 07:00,Capital Cities,Safe And Sound,4830
2024-02-15 07:00,The Local Train,Khudi,1150
2024-02-15 07:00,The Strokes,Last Nite,2560
2024-02-15 07:00,Arctic Monkeys,Knee Socks,950
2024-02-15 07:00,Of Monsters and Men,Little Talks,1620
2024-02-15 07:00,Of Monsters and Men,Little Talks,1170
2024-02-15 07:00,Wallows,Are You Bored Yet? (feat. Clairo),1070
2024-02-15 07:00,Daft Punk,Instant Crush (feat. Julian Casablancas),890
2024-02-15 07:00,Cold War Kids,First,250
2024-02-15 07:00,Cold War Kids,First,680
2024-02-15 07:00,Blood Orange,You're Not Good Enough,7020
2024-02-15 07:00,Pavement,Harness Your Hopes - B-side,1350
2024-02-15 07:00,Imagine Dragons,It's Time,960
2024-02-15 07:01,The Lumineers,Ho Hey,980
2024-02-15 07:01,Lorde,The Love Club,1200
2024-02-15 07:01,Lykke Li,I Follow Rivers - The Magician Remix,850
2024-02-15 07:01,Maggie Rogers,Alaska,1110
2024-02-15 07:01,HONNE,Someone That Loves You,1040
2024-02-15 07:01,BØRNS,Electric Love,7670
2024-02-15 07:01,Litany,Bedroom,970
2024-02-15 07:01,Portugal. The Man,Feel It Still,6910
2024-02-15 07:01,Milky Chance,Stolen Dance,850
2024-02-15 15:50,Cage The Elephant,Come a Little Closer,2170
2024-02-15 15:50,Santigold,Disparate Youth,890
2024-02-15 15:50,Two Door Cinema Club,What You Know,1530
2024-02-15 15:50,Dayglow,Can I Call You Tonight?,800
2024-02-15 15:50,First Aid Kit,My Silver Lining,2340
2024-02-15 15:50,Pitbull,Fireball (feat. John Ryan),8310
2024-02-15 15:50,Foals,My Number,980
2024-02-15 15:50,Wallows,Are You Bored Yet? (feat. Clairo),820
2024-02-15 15:50,lovelytheband,broken,20
2024-02-15 15:53,Milk & Honey,Didi - Radio Mix,202599
2024-02-15 15:54,DHARIA,August Diaries,42850
2024-02-15 15:54,Saad Lamjarred,Lamaallem,1790
2024-02-15 15:54,Raghav,Can't Get Enough (feat. Iceberg Slimm),3260
2024-02-15 15:57,Arash,BoroBoro - Radio Edit,192213
2024-02-15 17:01,Massari,Done Da Da,1830
2024-02-15 17:01,Cheb i Sabbah,Toura Toura - The Nav Deep Remix,106318
2024-02-16 11:31,Massari,Done Da Da,620
2024-02-16 11:34,The Weeknd,Blinding Lights,670
2024-02-16 11:34,Jonas Blue,Mama,3650
2024-02-16 11:34,The Kid LAROI,STAY (with Justin Bieber),1250
2024-02-16 11:34,Trevor Daniel,Falling,910
2024-02-16 11:34,Eats Everything,Space Raiders - Charlotte de Witte Remix,3350
2024-02-16 11:34,Ellie Goulding,Hate Me (with Juice WRLD),8128
2024-02-16 11:34,David Guetta,I'm Good (Blue),700
2024-02-16 11:34,Lil Nas X,MONTERO (Call Me By Your Name),860
2024-02-16 11:34,Dua Lipa,Levitating (feat. DaBaby),1110
2024-02-16 11:34,OneRepublic,I Ain't Worried,780
2024-02-16 11:34,Lost Frequencies,Where Are You Now,1270
2024-02-16 11:34,Sam Smith,Unholy (feat. Kim Petras),156129
2024-02-16 11:35,Kanye West,Mercy,54690
2024-02-16 11:40,Gorillaz,Feel Good Inc.,830
2024-02-16 11:40,Gorillaz,Feel Good Inc.,2820
2024-02-16 11:40,Nirvana,Smells Like Teen Spirit,288250
2024-02-17 06:31,Sukhwinder Singh,Taal Se Taal - Western Version,154200
2024-02-17 06:34,Anirudh Ravichander,Chaleya,2280
2024-02-17 06:34,Yo Yo Honey Singh,Dheere Dheere,184747
2024-02-17 06:34,Sachin-Jigar,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",7164
2024-02-17 06:37,Riar Saab,Obsessed,168210
2024-02-17 06:39,Pritam,Subha Hone Na De,143330
2024-02-17 06:39,Pritam,Tu Mera Hero,2670
2024-02-17 06:42,Sachet Tandon,Jug Jug Jeeve,193324
2024-02-17 06:46,Akon,Chammak Challo,227091
2024-02-17 06:49,Arash,BoroBoro - Radio Edit,157278
2024-02-17 06:50,Kalyanji-Anandji,Neele Neele Ambar Par - Male Version,95680
2024-02-17 06:53,AP Dhillon,Summer High,177391
2024-02-17 06:56,Shubh,One Love,159222
2024-02-17 06:59,Javed-Mohsin,Zihaal e Miskin,990
2024-02-17 06:59,AP Dhillon,Excuses,890
2024-02-17 06:59,Harrdy Sandhu,Bijlee Bijlee,1030
2024-02-17 06:59,Neha Kakkar,Yaad Piya Ki Aane Lagi,224980
2024-02-17 07:02,Wajid,Soni De Nakhre,166950
2024-02-17 07:05,Darshan Raval,Mahiye Jinna Sohna,13291
2024-02-17 07:05,DIVINE,Chal Bombay,174000
2024-02-17 07:08,Zack Knight,Dirty Little Secret,183092
2024-02-17 07:13,Lata Mangeshkar,"Jiya Jale (From ""Dil Se"")",309106
2024-02-17 07:15,Mano,Muqabala Muqabala,143977
2024-02-17 07:19,Miss Pooja,Second Hand Jawaani,241213
2024-02-17 07:22,Denny,Chale Jaana Phir (Humko Tere Bina),860
2024-02-17 07:22,Amit Trivedi,Namo Namo,830
2024-02-17 07:22,Mohit Chauhan,Tujhe Bhula Diya,13828
2024-02-17 07:22,Shraddha Pandit,Aaj Raat Ka Scene,210031
2024-02-17 07:23,Shaan,Deewangi Deewangi,1420
2024-02-17 07:23,Anuv Jain,Meri Baaton Mein Tu,14580
2024-02-17 07:23,Ammy Virk,Qismat,1030
2024-02-17 07:23,Jason Derulo,Wiggle (feat. Snoop Dogg),1430
2024-02-17 07:23,Afsana Khan,Titliaan,950
2024-02-17 07:23,Danny,Ve Haaniyaan,870
2024-02-17 07:23,Atif Aslam,Tere Bin,860
2024-02-17 07:23,Arijit Singh,"Hai Dil Ye Mera (From ""Hate Story 2"")",950
2024-02-17 07:23,Pitbull,Fireball (feat. John Ryan),1120
2024-02-17 07:23,Jatin-Lalit,Bole Chudiyan,1100
2024-02-17 07:23,Anuv Jain,Husn,900
2024-02-17 07:23,Badshah,Gone Girl,1390
2024-02-17 07:23,Lady Gaga,Poker Face,26250
2024-02-17 07:27,Mohombi,Bumpy Ride,224720
2024-02-17 07:30,Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",201493
2024-02-17 07:31,Shubh,No Love,920
2024-02-17 07:31,Guru Randhawa,"Patola (From ""Patola"") (feat. Bohemia)",980
2024-02-17 07:31,Diljit Dosanjh,Case,1040
2024-02-17 07:31,Kylie Minogue,Can't Get You out of My Head,34159
2024-02-17 07:31,Sean Paul,No Lie,21630
2024-02-17 07:31,Madonna,La Isla Bonita,1370
2024-02-17 07:32,Guru Randhawa,"Patola (From ""Patola"") (feat. Bohemia)",60970
2024-02-17 10:44,Guru Randhawa,"Patola (From ""Patola"") (feat. Bohemia)",147475
2024-02-17 10:47,Shubh,No Love,170387
2024-02-17 10:52,Rabbi Shergill,Tere Bin,322701
2024-02-17 10:55,Deep Jandu,Pagol,1030
2024-02-17 10:55,Shae Gill,Pasoori,12110
2024-02-17 10:55,Badshah,Jugnu,190352
2024-02-17 10:58,Diljit Dosanjh,Gulabi Pagg,170882
2024-02-17 11:03,Lehmber Hussainpuri,Boliyan,305062
2024-02-17 11:38,Pav Dharia,Na Ja,650
2024-02-17 11:38,Karan Aujla,P.O.V (Point of View),2770
2024-02-17 11:38,AP Dhillon,Brown Munde,876
2024-02-17 11:38,Badshah,Players,4560
2024-02-17 11:38,Yo Yo Honey Singh,Desi Kalakaar,5540
2024-02-17 11:38,Kamaljit Neeru,Sitti Te Sitti,322889
2024-02-17 11:39,Shubh,Baller,82340
2024-02-17 11:39,Chani Nattan,Daku,970
2024-02-17 11:43,Diljit Dosanjh,Do You Know,212470
2024-02-17 11:46,Guru Randhawa,"High Rated Gabru (From ""High Rated Gabru"")",213932
2024-02-17 11:48,Shae Gill,Pasoori,920
2024-02-17 11:48,Karan Aujla,Admirin' You (feat. Preston Pablo),108170
2024-02-17 11:52,Ikka,Half Window Down,215277
2024-02-17 11:55,Imran Khan,Amplifier,232906
2024-02-17 11:55,Panjabi MC,Main Hogaya Sharabbi,10160
2024-02-17 11:56,Jasmine Sandlas,Panjeba,13110
2024-02-17 12:00,Ayushmann Khurrana,Saadi Galli Aaja,253416
2024-02-17 12:06,Gajendra Verma,Mann Mera,1120
2024-02-17 12:06,Ayushmann Khurrana,Pani Da Rang - Male Vocals,240786
2024-02-17 12:06,Shubh,King Shit,13091
2024-02-17 12:09,Yo Yo Honey Singh,Love Dose,187170
2024-02-17 12:09,Sidhu Moose Wala,295,5980
2024-02-17 12:14,Kanye West,POWER,292093
2024-02-17 12:18,Drake,First Person Shooter (feat. J. Cole),247444
2024-02-17 12:20,Flo Rida,Right Round,1010
2024-02-17 12:20,Roddy Ricch,The Box,133865
2024-02-17 12:24,50 Cent,Ayo Technology,247946
2024-02-17 12:28,Timbaland,Carry Out (Featuring Justin Timberlake),232466
2024-02-17 12:31,Future,Mask Off,204600
2024-02-17 12:34,JAY-Z,Otis,178213
2024-02-17 12:38,Drake,Rich Flex,239359
2024-02-17 12:40,Travis Scott,Goosebumps - Remix,162802
2024-02-17 12:45,Eminem,Without Me,290320
2024-02-17 18:23,Dr. Dre,The Next Episode,74076
2024-02-18 06:09,Travis Scott,SICKO MODE,306805
2024-02-18 06:09,Rihanna,Rude Boy,1060
2024-02-18 06:09,B.o.B,Airplanes,3031
2024-02-18 06:10,Eminem,Not Afraid,880
2024-02-18 06:14,Coolio,Gangsta's Paradise,240693
2024-02-18 06:17,The Game,Hate It Or Love It,930
2024-02-18 06:17,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,6837
2024-02-18 06:17,Taio Cruz,Dynamite,1240
2024-02-18 06:17,David Guetta,Memories (feat. Kid Cudi),207793
2024-02-18 06:17,Rihanna,We Found Love,820
2024-02-18 06:21,JAY-Z,Ni**as In Paris,219333
2024-02-18 06:23,Timbaland,The Way I Are,179120
2024-02-18 06:27,Kanye West,Heartless,211000
2024-02-18 06:29,Drake,One Dance,173986
2024-02-18 06:32,Justin Bieber,Boyfriend,171333
2024-02-18 06:35,Roddy Ricch,The Box,196652
2024-02-18 06:38,Kendrick Lamar,HUMBLE.,177000
2024-02-18 06:42,Timbaland,Give It To Me,234026
2024-02-18 06:46,Kardinal Offishall,Dangerous,246053
2024-02-18 06:50,JAY-Z,Empire State Of Mind,276920
2024-02-18 06:54,Maroon 5,One More Night,219546
2024-02-18 06:57,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),189693
2024-02-18 07:00,Kanye West,Flashing Lights,237506
2024-02-18 07:04,Timbaland,Carry Out (Featuring Justin Timberlake),232466
2024-02-18 07:08,Drake,God's Plan,28126
2024-02-18 07:08,The Weeknd,Starboy,3460
2024-02-18 07:08,Bad Meets Evil,Fast Lane,249560
2024-02-18 07:17,Wiz Khalifa,Black and Yellow,217666
2024-02-18 07:17,Wiz Khalifa,Black and Yellow,22981
2024-02-18 07:17,Jeremih,Birthday Sex,10625
2024-02-18 07:18,Jeremih,Birthday Sex,58210
2024-02-18 07:23,Kanye West,Stronger,311866
2024-02-18 07:24,The Weeknd,Can't Feel My Face,1150
2024-02-18 07:24,Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),780
2024-02-18 07:24,Cardi B,I Like It,1760
2024-02-18 07:24,Drake,Nice For What,940
2024-02-18 07:24,50 Cent,Ayo Technology,940
2024-02-18 07:24,Future,Mask Off,65025
2024-02-18 08:04,50 Cent,Ayo Technology,114740
2024-02-18 16:16,JAY-Z,Run This Town,790
2024-02-18 16:16,Eminem,Without Me,770
2024-02-18 16:16,Kesha,TiK ToK,770
2024-02-18 16:16,Cardi B,I Like It,1160
2024-02-18 16:16,Akon,Smack That,870
2024-02-18 16:21,Eminem,Without Me,290320
2024-02-18 16:23,Pitbull,Fireball (feat. John Ryan),1150
2024-02-18 16:23,Akon,Smack That,155181
2024-02-18 17:56,Shakti,Shrini’s Dream,94720
2024-02-18 17:57,Shakti,Giriraj Sudha,6430
2024-02-18 17:57,Shakti,Las Palmas,7880
2024-02-18 17:57,Shakti,Bending the Rules,11630
2024-02-18 17:57,Shakti,Changay Naino,3560
2024-02-18 17:57,Shakti,Mohanam,14340
2024-02-18 17:57,Shakti,Karuna,10960
2024-02-18 17:58,Chris Brown,Under The Influence,1110
2024-02-18 17:58,Jay Sean,Down,1600
2024-02-18 17:58,Jay Sean,Down,10630
2024-02-18 17:58,John McLaughlin,Manhã De Carnaval,2490
2024-02-18 17:58,Shakti,Sono Mama,5210
2024-02-18 17:58,Al Di Meola,"Mediterranean Sundance / Rio Ancho - Live at Warfield Theatre, San Francisco, CA - December 5, 1980",3930
2024-02-18 17:58,Shankar Mahadevan,Mohanam,9410
2024-02-18 17:58,John McLaughlin,"You Know, You Know",3380
2024-02-18 17:58,Paco de Lucía,Beyond The Mirage,3020
2024-02-18 17:59,Imagine Dragons,Thunder,1600
2024-02-18 17:59,Guru Randhawa,Surma Surma,40260
2024-02-18 17:59,DNCE,Cake By The Ocean,930
2024-02-18 17:59,Ariana Grande,7 rings,1920
2024-02-18 17:59,Maroon 5,Maps,920
2024-02-18 17:59,Britney Spears,Gimme More,1490
2024-02-18 18:30,Drake,First Person Shooter (feat. J. Cole),110580
2024-02-18 20:35,Drake,First Person Shooter (feat. J. Cole),122790
2024-02-18 20:41,Wiz Khalifa,Black and Yellow,217666
2024-02-18 20:45,Eminem,Not Afraid,248133
2024-02-18 20:49,Kendrick Lamar,Swimming Pools (Drank),247800
2024-02-18 20:54,Kanye West,Stronger,311866
2024-02-18 20:57,Fort Minor,Remember the Name (feat. Styles of Beyond),230493
2024-02-18 21:01,Bad Meets Evil,Fast Lane,249560
2024-02-18 21:05,Travis Scott,SICKO MODE,1260
2024-02-18 21:05,DIVINE,3:59 AM,3890
2024-02-18 21:05,Drake,Laugh Now Cry Later (feat. Lil Durk),203200
2024-02-18 21:09,DIVINE,Chal Bombay,750
2024-02-18 21:09,Kanye West,Flashing Lights,237506
2024-02-18 21:09,Drake,Nice For What,1220
2024-02-18 21:09,50 Cent,Ayo Technology,1070
2024-02-18 21:09,Post Malone,Better Now,18115
2024-02-18 21:09,Busta Rhymes,I Know What You Want (feat. Flipmode Squad),680
2024-02-18 21:12,DIVINE,Chal Bombay,174000
2024-02-18 21:12,Post Malone,Motley Crew,2450
2024-02-18 21:12,DJ Khaled,POPSTAR (feat. Drake),1050
2024-02-18 21:12,Tyga,Taste (feat. Offset),990
2024-02-18 21:12,Drake,Forever,2250
2024-02-18 21:12,Chris Brown,Loyal (feat. Lil Wayne & Tyga),1400
2024-02-18 21:12,Chris Brown,Loyal (feat. Lil Wayne & Tyga),1590
2024-02-18 21:12,Post Malone,Saint-Tropez,3800
2024-02-18 21:12,Post Malone,Saint-Tropez,1000
2024-02-18 21:12,Busta Rhymes,I Know What You Want (feat. Flipmode Squad),15441
2024-02-18 21:12,Eminem,Shake That - Album Version (Edited)- SUPERCLEAN,4590
2024-02-18 21:16,CJ,Whoopty,950
2024-02-18 21:16,Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),199194
2024-02-18 21:16,Eminem,Lose Yourself,4590
2024-02-18 21:16,Drake,Money In The Grave (Drake ft. Rick Ross),830
2024-02-18 21:16,XXXTENTACION,Moonlight,1220
2024-02-18 21:16,Lil Tecca,Ransom,5407
2024-02-18 21:18,Dank Rishu,WuShang Clan,156631
2024-02-18 21:19,21 Savage,n.h.i.e.,14590
2024-02-18 21:19,G-Unit,Poppin' Them Thangs,2200
2024-02-18 21:21,N.W.A.,Chin Check,2780
2024-02-18 21:21,The Notorious B.I.G.,Big Poppa - 2005 Remaster,1310
2024-02-18 21:21,Young Stoner Life,Solid (feat. Drake),1220
2024-02-18 21:21,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),870
2024-02-18 21:21,YNW Melly,Murder on My Mind,910
2024-02-18 21:21,XXXTENTACION,SAD!,840
2024-02-18 21:21,KR$NA,Joota Japani,136860
2024-02-18 21:24,D4L,Laffy Taffy,1130
2024-02-18 21:24,DaBaby,BOP,159714
2024-02-18 21:24,Canserbero,Maquiavélico,480
2024-02-18 21:24,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],960
2024-02-18 21:24,Jeezy,Put On,1080
2024-02-18 21:24,Kanye West,Black Skinhead,6510
2024-02-18 21:24,DaBaby,Masterpiece,940
2024-02-18 21:24,21 Savage,can't leave without it,760
2024-02-18 21:24,Baby Keem,family ties (with Kendrick Lamar),23517
2024-02-18 21:29,Kendrick Lamar,ELEMENT.,18084
